wheny,month,year,hb,specialty_name,all_staffed_beddays,total_occupied_beddays,percentage_occupancy,hb_name,population_catchment
2021-10-01,Oct,2021,S08000028,All Specialties,8062,4983,61.80848424708509, Western Isles,low population
2017-10-01,Oct,2017,S08000028,All Specialties,8409,6259,74.43215602330837, Western Isles,low population
2016-10-01,Oct,2016,S08000028,All Specialties,9268,7434,80.21148036253777, Western Isles,low population
2021-10-01,Oct,2021,S08000028,All Specialties,9875,6066,61.42784810126583, Western Isles,low population
2019-10-01,Oct,2019,S08000028,All Specialties,9951,6884,69.17897698723748, Western Isles,low population
2020-10-01,Oct,2020,S08000028,All Specialties,9972,5151,51.65463297232251, Western Isles,low population
2018-10-01,Oct,2018,S08000028,All Specialties,10364,6753,65.15824006175222, Western Isles,low population
2017-10-01,Oct,2017,S08000028,All Specialties,10583,7572,71.54871019559673, Western Isles,low population
2016-10-01,Oct,2016,S08000028,All Specialties,11525,8800,76.35574837310197, Western Isles,low population
2017-01-01,Jan,2017,S08000029,Gastroenterology,1,1,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Respiratory Medicine,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Community Grouping,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Dental Grouping,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Endocrinology & Diabetes,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,GP Other than Obstetrics,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Oral Surgery,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Paediatric Surgery,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Plastic Surgery,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Renal Medicine,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Respiratory Medicine,1,1,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Cardiology,1,1,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Gastroenterology,1,1,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Cardiology,1,1,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Dermatology,1,1,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Infectious Diseases,1,1,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Obstetrics,1,1,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Renal Medicine,1,1,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Plastic Surgery,1,1,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Clinical Oncology,2,2,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Medical Oncology,2,2,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Clinical Oncology,2,2,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Medical Oncology,2,2,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Endocrinology & Diabetes,2,2,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Neurology,2,2,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Infectious Diseases,2,2,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Neurology,2,2,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Paediatric Surgery,2,2,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Obstetrics,3,3,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Paediatric Surgery,3,3,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Respiratory Medicine,3,3,100, Fife,low population
2021-01-01,Jan,2021,S08000029,General Medicine,3,3,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Gynaecology,3,3,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Women and Newborn Grouping,3,3,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Dental Grouping,4,4,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Oral Surgery,4,4,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Plastic Surgery,4,4,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Community Grouping,4,4,100, Fife,low population
2019-01-01,Jan,2019,S08000029,GP Other than Obstetrics,4,4,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Medical Oncology,4,4,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Medical Oncology,4,4,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Forensic Psychiatry,6,6,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Obstetrics,6,6,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Ophthalmology,6,6,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Paediatric Surgery,6,6,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Community Grouping,7,7,100, Fife,low population
2017-01-01,Jan,2017,S08000029,GP Other than Obstetrics,7,7,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Paediatric Surgery,7,7,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Learning Disability,7,7,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Learning Disability Grouping,7,7,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Ophthalmology,8,8,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Ophthalmology,8,8,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Forensic Psychiatry,9,9,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Obstetrics,10,10,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Child & Adolescent Psychiatry,10,10,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Learning Disability,10,10,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Learning Disability Grouping,10,10,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Renal Medicine,10,10,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Clinical Oncology,11,11,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Medical Oncology,12,12,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Plastic Surgery,12,12,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Gastroenterology,12,12,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Ophthalmology,12,12,100, Fife,low population
2019-01-01,Jan,2019,S08000029,General Medicine,13,13,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Ophthalmology,15,15,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Child & Adolescent Psychiatry,16,16,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Ophthalmology,17,17,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Urology,17,17,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Trauma and Orthopaedic Surgery,18,18,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Gynaecology,19,19,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Women and Newborn Grouping,19,19,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Ophthalmology,20,20,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Ophthalmology,20,20,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Urology,24,24,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Urology,25,25,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Urology,28,28,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Ophthalmology,28,28,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Ophthalmology,33,33,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Gynaecology,34,34,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Women and Newborn Grouping,34,34,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Gynaecology,35,35,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Women and Newborn Grouping,35,35,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Forensic Psychiatry,37,37,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Ophthalmology,39,39,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Urology,44,44,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Endocrinology & Diabetes,45,45,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Trauma and Orthopaedic Surgery,46,46,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Trauma and Orthopaedic Surgery,46,46,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Ophthalmology,57,57,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Child & Adolescent Psychiatry,60,60,100, Fife,low population
2017-01-01,Jan,2017,S08000029,General Surgery,63,63,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Dental Grouping,63,63,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Oral Surgery,63,63,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Dental Grouping,64,64,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Oral Surgery,64,64,100, Fife,low population
2018-01-01,Jan,2018,S08000029,Ophthalmology,72,72,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Ophthalmology,73,73,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Community Grouping,73,73,100, Fife,low population
2020-01-01,Jan,2020,S08000029,GP Other than Obstetrics,73,73,100, Fife,low population
2018-01-01,Jan,2018,S08000029,General Medicine,88,88,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Trauma and Orthopaedic Surgery,88,88,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Ophthalmology,90,90,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Dental Grouping,109,109,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Oral Surgery,109,109,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Dental Grouping,113,113,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Oral Surgery,113,113,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Gynaecology,151,151,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Women and Newborn Grouping,151,151,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Midwifery,161,161,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Midwifery,201,201,100, Fife,low population
2017-01-01,Jan,2017,S08000029,Surgery Grouping,203,203,100, Fife,low population
2019-01-01,Jan,2019,S08000029,Trauma and Orthopaedic Surgery,204,204,100, Fife,low population
2020-01-01,Jan,2020,S08000029,General Medicine,212,212,100, Fife,low population
2021-01-01,Jan,2021,S08000029,Gynaecology,321,228,71.02803738317758, Fife,low population
2021-01-01,Jan,2021,S08000029,Women and Newborn Grouping,321,228,71.02803738317758, Fife,low population
2021-01-01,Jan,2021,S08000029,Haematology,360,0,0, Fife,low population
2021-01-01,Jan,2021,S08000029,Gynaecology,432,339,78.47222222222223, Fife,low population
2017-01-01,Jan,2017,S08000029,General Medicine,450,450,100, Fife,low population
2020-01-01,Jan,2020,S08000029,Accident & Emergency,523,236,45.1242829827916, Fife,low population
2020-01-01,Jan,2020,S08000029,Emergency Grouping,523,236,45.1242829827916, Fife,low population
2021-01-01,Jan,2021,S08000029,"Ear, Nose & Throat (ENT)",524,266,50.76335877862597, Fife,low population
2021-01-01,Jan,2021,S08000029,Accident & Emergency,540,234,43.33333333333335, Fife,low population
2021-01-01,Jan,2021,S08000029,Emergency Grouping,540,234,43.33333333333335, Fife,low population
2019-01-01,Jan,2019,S08000029,Accident & Emergency,540,243,45, Fife,low population
2019-01-01,Jan,2019,S08000029,Emergency Grouping,540,243,45, Fife,low population
2018-01-01,Jan,2018,S08000029,Accident & Emergency,541,255,47.13493530499077, Fife,low population
2018-01-01,Jan,2018,S08000029,Emergency Grouping,541,255,47.13493530499077, Fife,low population
2017-01-01,Jan,2017,S08000029,Accident & Emergency,541,269,49.722735674676535, Fife,low population
2017-01-01,Jan,2017,S08000029,Emergency Grouping,541,269,49.722735674676535, Fife,low population
2020-01-01,Jan,2020,S08000029,Accident & Emergency,546,259,47.435897435897445, Fife,low population
2020-01-01,Jan,2020,S08000029,Emergency Grouping,546,259,47.435897435897445, Fife,low population
2017-01-01,Jan,2017,S08000029,Other Grouping,572,0,0, Fife,low population
2017-01-01,Jan,2017,S08000029,Unspecified,572,0,0, Fife,low population
2019-01-01,Jan,2019,S08000029,"Ear, Nose & Throat (ENT)",674,461,68.39762611275965, Fife,low population
2017-01-01,Jan,2017,S08000029,Gynaecology,716,562,78.49162011173186, Fife,low population
2017-01-01,Jan,2017,S08000029,Women and Newborn Grouping,719,565,78.58136300417247, Fife,low population
2018-01-01,Jan,2018,S08000029,Anaesthetics,751,575,76.56458055925434, Fife,low population
2019-01-01,Jan,2019,S08000029,Anaesthetics,756,632,83.59788359788362, Fife,low population
2018-01-01,Jan,2018,S08000029,"Ear, Nose & Throat (ENT)",783,331,42.273307790549175, Fife,low population
2017-01-01,Jan,2017,S08000029,Gynaecology,795,641,80.62893081761007, Fife,low population
2018-01-01,Jan,2018,S08000029,Palliative Medicine,797,656,82.30865746549561, Fife,low population
2017-01-01,Jan,2017,S08000029,Palliative Medicine,804,671,83.45771144278608, Fife,low population
2020-01-01,Jan,2020,S08000029,Palliative Medicine,807,712,88.22800495662949, Fife,low population
2021-01-01,Jan,2021,S08000029,Palliative Medicine,809,571,70.58096415327564, Fife,low population
2021-01-01,Jan,2021,S08000029,Palliative Medicine,810,0,0, Fife,low population
2019-01-01,Jan,2019,S08000029,Palliative Medicine,810,708,87.40740740740742, Fife,low population
2020-01-01,Jan,2020,S08000029,Gynaecology,811,407,50.18495684340322, Fife,low population
2020-01-01,Jan,2020,S08000029,Women and Newborn Grouping,812,408,50.24630541871921, Fife,low population
2020-01-01,Jan,2020,S08000029,Gynaecology,835,431,51.61676646706589, Fife,low population
2017-01-01,Jan,2017,S08000029,"Ear, Nose & Throat (ENT)",859,305,35.50640279394646, Fife,low population
2019-01-01,Jan,2019,S08000029,Palliative Medicine,861,780,90.59233449477354, Fife,low population
2018-01-01,Jan,2018,S08000029,Gynaecology,881,686,77.86606129398412, Fife,low population
2018-01-01,Jan,2018,S08000029,Haematology,881,767,87.06015891032918, Fife,low population
2020-01-01,Jan,2020,S08000029,Anaesthetics,884,586,66.28959276018102, Fife,low population
2018-01-01,Jan,2018,S08000029,Women and Newborn Grouping,891,696,78.11447811447813, Fife,low population
2017-01-01,Jan,2017,S08000029,Palliative Medicine,893,780,87.34602463605823, Fife,low population
2018-01-01,Jan,2018,S08000029,Palliative Medicine,898,808,89.97772828507796, Fife,low population
2020-01-01,Jan,2020,S08000029,"Ear, Nose & Throat (ENT)",900,406,45.11111111111113, Fife,low population
2019-01-01,Jan,2019,S08000029,General Surgery,903,128,14.1749723145072, Fife,low population
2020-01-01,Jan,2020,S08000029,Palliative Medicine,905,752,83.09392265193372, Fife,low population
2017-01-01,Jan,2017,S08000029,Anaesthetics,916,574,62.6637554585153, Fife,low population
2018-01-01,Jan,2018,S08000029,Gynaecology,916,721,78.71179039301312, Fife,low population
2021-01-01,Jan,2021,S08000029,Rehabilitation Medicine,931,689,74.00644468313642, Fife,low population
2018-01-01,Jan,2018,S08000029,General Surgery,944,81,8.580508474576273, Fife,low population
2021-01-01,Jan,2021,S08000029,General Surgery,975,64,6.564102564102566, Fife,low population
2020-01-01,Jan,2020,S08000029,Rehabilitation Medicine,995,779,78.29145728643216, Fife,low population
2020-01-01,Jan,2020,S08000029,General Surgery,1009,69,6.838453914767099, Fife,low population
2019-01-01,Jan,2019,S08000029,Haematology,1012,964,95.25691699604744, Fife,low population
2019-01-01,Jan,2019,S08000029,Gynaecology,1043,640,61.3614573346117, Fife,low population
2018-01-01,Jan,2018,S08000029,Surgery Grouping,1048,185,17.652671755725194, Fife,low population
2019-01-01,Jan,2019,S08000029,Women and Newborn Grouping,1049,646,61.58245948522404, Fife,low population
2019-01-01,Jan,2019,S08000029,Rehabilitation Medicine,1086,880,81.03130755064458, Fife,low population
2021-01-01,Jan,2021,S08000029,Surgery Grouping,1101,190,17.25703905540418, Fife,low population
2020-01-01,Jan,2020,S08000029,Surgery Grouping,1112,172,15.46762589928058, Fife,low population
2017-01-01,Jan,2017,S08000029,Haematology,1122,909,81.01604278074868, Fife,low population
2021-01-01,Jan,2021,S08000029,Anaesthetics,1144,888,77.62237762237764, Fife,low population
2020-01-01,Jan,2020,S08000029,Haematology,1172,904,77.1331058020478, Fife,low population
2019-01-01,Jan,2019,S08000029,Surgery Grouping,1183,408,34.48858833474218, Fife,low population
2018-01-01,Jan,2018,S08000029,Forensic Psychiatry,1188,1128,94.94949494949498, Fife,low population
2019-01-01,Jan,2019,S08000029,Gynaecology,1195,792,66.27615062761508, Fife,low population
