date_ym,year,health_board,hospital_id,hospital_name,department_type,total_attendance,wait_lt_4hrs,wait_gt_4hrs,wait_gt_8hrs,wait_gt_12hrs,is_covid_year
2013-01-01,2013,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3290,2744,546,97,24,FALSE
2013-01-01,2013,Lothian,S308H,St John's Hospital,Emergency Department,4059,3837,222,26,6,FALSE
2013-01-01,2013,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9181,7678,1503,250,44,FALSE
2013-01-01,2013,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3198,3135,63,2,1,FALSE
2013-01-01,2013,Orkney,R103H,The Balfour,Minor Injury Unit or Other,243,238,5,0,0,FALSE
2013-01-01,2013,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,681,672,9,0,0,FALSE
2013-01-01,2013,Tayside,T101H,Ninewells Hospital,Emergency Department,3390,3342,48,1,0,FALSE
2013-01-01,2013,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1834,1803,31,0,0,FALSE
2013-01-01,2013,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,25,25,0,0,0,FALSE
2013-01-01,2013,Tayside,T207H,Aberfeldy Cottage Hospital,Minor Injury Unit or Other,4,4,0,0,0,FALSE
2013-01-01,2013,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,227,227,0,0,0,FALSE
2013-01-01,2013,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1090,1089,1,0,0,FALSE
2013-01-01,2013,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,250,250,0,0,0,FALSE
2013-01-01,2013,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,130,130,0,0,0,FALSE
2013-01-01,2013,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,561,561,0,0,0,FALSE
2013-01-01,2013,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,96,96,0,0,0,FALSE
2013-01-01,2013,Tayside,T357C,NA,Minor Injury Unit or Other,544,544,0,0,0,FALSE
2013-01-01,2013,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,32,32,0,0,0,FALSE
2013-01-01,2013,Western Isles,W107H,Western Isles Hospital,Emergency Department,487,474,13,1,0,FALSE
2013-01-01,2013,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,77,77,0,0,0,FALSE
2013-02-01,2013,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,163,163,0,0,0,FALSE
2013-02-01,2013,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,30,30,0,0,0,FALSE
2013-02-01,2013,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5305,4938,367,35,9,FALSE
2013-02-01,2013,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3300,2612,688,68,13,FALSE
2013-02-01,2013,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,82,82,0,0,0,FALSE
2013-02-01,2013,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,20,20,0,0,0,FALSE
2013-02-01,2013,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,118,118,0,0,0,FALSE
2013-02-01,2013,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,12,12,0,0,0,FALSE
2013-02-01,2013,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,53,53,0,0,0,FALSE
2013-02-01,2013,Borders,B120H,Borders General Hospital,Emergency Department,1712,1652,60,2,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,22,22,0,0,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,34,34,0,0,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,6,6,0,0,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,24,24,0,0,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,893,867,26,0,0,FALSE
2013-02-01,2013,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2515,2348,167,1,0,FALSE
2013-02-01,2013,Fife,F704H,Victoria Hospital,Emergency Department,4686,4189,497,116,14,FALSE
2013-02-01,2013,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,89,89,0,0,0,FALSE
2013-02-01,2013,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,336,336,0,0,0,FALSE
2013-02-01,2013,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1324,1324,0,0,0,FALSE
2013-02-01,2013,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1029,1028,1,0,0,FALSE
2013-02-01,2013,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,4484,3998,486,12,0,FALSE
2013-02-01,2013,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4817,4546,271,8,0,FALSE
2013-02-01,2013,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1486,1461,25,0,0,FALSE
2013-02-01,2013,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,53,53,0,0,0,FALSE
2013-02-01,2013,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,11,11,0,0,0,FALSE
2013-02-01,2013,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,29,29,0,0,0,FALSE
2013-02-01,2013,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1188,1183,5,0,0,FALSE
2013-02-01,2013,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,732,732,0,0,0,FALSE
2013-02-01,2013,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,255,253,2,0,0,FALSE
2013-02-01,2013,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,180,180,0,0,0,FALSE
2013-02-01,2013,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,236,224,12,0,0,FALSE
2013-02-01,2013,Grampian,N411H,Dr Gray's Hospital,Emergency Department,1924,1792,132,12,1,FALSE
2013-02-01,2013,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,49,49,0,0,0,FALSE
2013-02-01,2013,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,31,31,0,0,0,FALSE
2013-02-01,2013,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,77,77,0,0,0,FALSE
2013-02-01,2013,Grampian,N434H,Leanchoil Hospital,Minor Injury Unit or Other,25,25,0,0,0,FALSE
2013-02-01,2013,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,21,21,0,0,0,FALSE
2013-02-01,2013,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,90,90,0,0,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1107,1071,36,0,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2366,2158,208,5,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5257,4485,772,41,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,6565,5876,689,22,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1193,1193,0,0,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1444,1444,0,0,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Emergency Department,4633,3849,784,101,19,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,3612,3211,401,19,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,3586,3507,79,0,0,FALSE
2013-02-01,2013,Greater Glasgow and Clyde,G516H,West Glasgow,Emergency Department,4438,3665,773,129,2,FALSE
2013-02-01,2013,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,482,478,4,0,0,FALSE
2013-02-01,2013,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,64,59,5,0,0,FALSE
2013-02-01,2013,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,271,262,9,0,0,FALSE
2013-02-01,2013,Highland,C121H,Lorn & Islands Hospital,Emergency Department,434,423,11,1,0,FALSE
2013-02-01,2013,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,406,395,11,0,0,FALSE
2013-02-01,2013,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,152,152,0,0,0,FALSE
2013-02-01,2013,Highland,H103H,Caithness General Hospital,Emergency Department,471,462,9,0,0,FALSE
2013-02-01,2013,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,30,30,0,0,0,FALSE
2013-02-01,2013,Highland,H202H,Raigmore Hospital,Emergency Department,2320,2222,98,3,0,FALSE
2013-02-01,2013,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,382,382,0,0,0,FALSE
2013-02-01,2013,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,64,63,1,0,0,FALSE
2013-02-01,2013,Highland,H212H,Belford Hospital,Emergency Department,593,581,12,1,0,FALSE
2013-02-01,2013,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,293,293,0,0,0,FALSE
2013-02-01,2013,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,191,191,0,0,0,FALSE
2013-02-01,2013,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,135,135,0,0,0,FALSE
2013-02-01,2013,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,112,112,0,0,0,FALSE
2013-02-01,2013,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,239,229,10,0,0,FALSE
2013-02-01,2013,Highland,H227B,NA,Minor Injury Unit or Other,186,186,0,0,0,FALSE
2013-02-01,2013,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,36,33,3,0,0,FALSE
2013-02-01,2013,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5186,4855,331,21,1,FALSE
2013-02-01,2013,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,34,34,0,0,0,FALSE
2013-02-01,2013,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,78,78,0,0,0,FALSE
2013-02-01,2013,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4202,3784,418,50,14,FALSE
2013-02-01,2013,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,4812,4225,587,62,8,FALSE
2013-02-01,2013,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,98,98,0,0,0,FALSE
2013-02-01,2013,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,2975,2743,232,9,0,FALSE
2013-02-01,2013,Lothian,S308H,St John's Hospital,Emergency Department,3840,3646,194,12,1,FALSE
2013-02-01,2013,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,8322,7166,1156,168,7,FALSE
2013-02-01,2013,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3333,3269,64,1,0,FALSE
2013-02-01,2013,Orkney,R103H,The Balfour,Minor Injury Unit or Other,233,226,7,0,0,FALSE
2013-02-01,2013,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,548,546,2,0,0,FALSE
2013-02-01,2013,Tayside,T101H,Ninewells Hospital,Emergency Department,3492,3414,78,1,0,FALSE
2013-02-01,2013,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1748,1707,41,0,0,FALSE
2013-02-01,2013,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,27,27,0,0,0,FALSE
2013-02-01,2013,Tayside,T207H,Aberfeldy Cottage Hospital,Minor Injury Unit or Other,1,1,0,0,0,FALSE
2013-02-01,2013,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,229,229,0,0,0,FALSE
2013-02-01,2013,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,946,945,1,0,0,FALSE
2013-02-01,2013,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,246,246,0,0,0,FALSE
2013-02-01,2013,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,150,150,0,0,0,FALSE
2013-02-01,2013,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,527,526,1,0,0,FALSE
2013-02-01,2013,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,120,120,0,0,0,FALSE
2013-02-01,2013,Tayside,T357C,NA,Minor Injury Unit or Other,445,445,0,0,0,FALSE
2013-02-01,2013,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,47,47,0,0,0,FALSE
2013-02-01,2013,Western Isles,W107H,Western Isles Hospital,Emergency Department,467,459,8,0,0,FALSE
2013-02-01,2013,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,84,84,0,0,0,FALSE
2013-03-01,2013,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,202,202,0,0,0,FALSE
2013-03-01,2013,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,50,50,0,0,0,FALSE
2013-03-01,2013,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,6064,5634,430,15,0,FALSE
2013-03-01,2013,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3685,3062,623,49,3,FALSE
2013-03-01,2013,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,87,87,0,0,0,FALSE
2013-03-01,2013,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,10,10,0,0,0,FALSE
2013-03-01,2013,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,110,110,0,0,0,FALSE
2013-03-01,2013,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,25,25,0,0,0,FALSE
2013-03-01,2013,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,65,65,0,0,0,FALSE
2013-03-01,2013,Borders,B120H,Borders General Hospital,Emergency Department,2006,1939,67,4,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,23,23,0,0,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,32,32,0,0,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,3,3,0,0,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,19,19,0,0,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,931,901,30,1,0,FALSE
2013-03-01,2013,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2889,2687,202,4,0,FALSE
2013-03-01,2013,Fife,F704H,Victoria Hospital,Emergency Department,5188,4970,218,22,4,FALSE
2013-03-01,2013,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,114,114,0,0,0,FALSE
2013-03-01,2013,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,313,313,0,0,0,FALSE
2013-03-01,2013,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1468,1468,0,0,0,FALSE
2013-03-01,2013,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1078,1078,0,0,0,FALSE
2013-03-01,2013,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,4569,3869,700,117,31,FALSE
2013-03-01,2013,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,5159,4786,373,15,1,FALSE
2013-03-01,2013,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1689,1666,23,2,0,FALSE
2013-03-01,2013,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,59,59,0,0,0,FALSE
2013-03-01,2013,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,11,11,0,0,0,FALSE
2013-03-01,2013,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,51,51,0,0,0,FALSE
2013-03-01,2013,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1471,1469,2,0,0,FALSE
2013-03-01,2013,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,823,823,0,0,0,FALSE
2013-03-01,2013,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,258,254,4,0,0,FALSE
2013-03-01,2013,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,179,179,0,0,0,FALSE
2013-03-01,2013,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,309,298,11,0,0,FALSE
2013-03-01,2013,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2179,1998,181,18,1,FALSE
2013-03-01,2013,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,57,57,0,0,0,FALSE
2013-03-01,2013,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,38,38,0,0,0,FALSE
2013-03-01,2013,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,90,90,0,0,0,FALSE
2013-03-01,2013,Grampian,N434H,Leanchoil Hospital,Minor Injury Unit or Other,20,20,0,0,0,FALSE
2013-03-01,2013,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,20,20,0,0,0,FALSE
2013-03-01,2013,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,84,84,0,0,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1179,1135,44,0,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2622,2379,243,7,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,6032,4948,1084,76,1,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,6953,6059,894,30,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1366,1366,0,0,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1650,1650,0,0,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Emergency Department,5170,4596,574,34,3,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,3929,3573,356,5,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,4298,4176,122,1,0,FALSE
2013-03-01,2013,Greater Glasgow and Clyde,G516H,West Glasgow,Emergency Department,4981,4323,658,28,0,FALSE
2013-03-01,2013,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,562,560,2,0,0,FALSE
2013-03-01,2013,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,76,73,3,0,0,FALSE
2013-03-01,2013,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,311,298,13,0,0,FALSE
2013-03-01,2013,Highland,C121H,Lorn & Islands Hospital,Emergency Department,530,514,16,0,0,FALSE
2013-03-01,2013,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,433,412,21,0,0,FALSE
2013-03-01,2013,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,189,187,2,0,0,FALSE
2013-03-01,2013,Highland,H103H,Caithness General Hospital,Emergency Department,569,555,14,0,0,FALSE
2013-03-01,2013,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,23,23,0,0,0,FALSE
2013-03-01,2013,Highland,H202H,Raigmore Hospital,Emergency Department,2493,2427,66,3,1,FALSE
2013-03-01,2013,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,470,470,0,0,0,FALSE
2013-03-01,2013,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,72,72,0,0,0,FALSE
2013-03-01,2013,Highland,H212H,Belford Hospital,Emergency Department,757,714,43,5,0,FALSE
2013-03-01,2013,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,361,361,0,0,0,FALSE
2013-03-01,2013,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,256,256,0,0,0,FALSE
2013-03-01,2013,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,118,118,0,0,0,FALSE
2013-03-01,2013,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,135,135,0,0,0,FALSE
2013-03-01,2013,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,292,282,10,0,0,FALSE
2013-03-01,2013,Highland,H227B,NA,Minor Injury Unit or Other,153,153,0,0,0,FALSE
2013-03-01,2013,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,44,44,0,0,0,FALSE
2013-03-01,2013,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5665,5263,402,10,0,FALSE
2013-03-01,2013,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,50,50,0,0,0,FALSE
2013-03-01,2013,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,92,92,0,0,0,FALSE
2013-03-01,2013,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4676,4200,476,73,16,FALSE
2013-03-01,2013,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5105,4699,406,30,1,FALSE
2013-03-01,2013,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,103,103,0,0,0,FALSE
2013-03-01,2013,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3293,3000,293,31,0,FALSE
2013-03-01,2013,Lothian,S308H,St John's Hospital,Emergency Department,4200,3964,236,13,1,FALSE
2013-03-01,2013,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9217,7390,1827,284,26,FALSE
2013-03-01,2013,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3674,3590,84,0,0,FALSE
2013-03-01,2013,Orkney,R103H,The Balfour,Minor Injury Unit or Other,276,272,4,0,0,FALSE
2013-03-01,2013,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,650,647,3,0,0,FALSE
